"PERSON_ID","RACE","GENDER","start_year"
22623,"No Data","Female",2015
22624,"White","Male",2012
22626,"White","Female",2012
22628,"White","Male",2014
22629,"White","Female",2010
22630,"White","Female",2010
22631,"No Data","Female",2011
22632,"Black/African-American","Female",2011
22636,"Black/African-American","Male",2017
22639,"White","Female",2016
22640,"No Data","Female",2011
22642,"Black/African-American","Male",2011
22643,"No Data","Female",2016
22644,"Black/African-American","Female",2017
22645,"Black/African-American","Female",2013
22646,"White","Female",2014
22647,"White","Male",2011
22649,"No Data","Female",2016
22650,"White","Female",2016
22651,"White","Male",2016
22652,"Black/African-American","Female",2010
22653,"White","Female",2016
22654,"White","Female",2010
22656,"No Data","Male",2016
22658,"No Data","Female",2015
22660,"White","Female",2011
22662,"No Data","Male",2012
22663,"Black/African-American","Female",2014
22666,"Black/African-American","Female",2011
22667,"Black/African-American","Female",2014
22672,"White","Female",2014
22674,"No Data","Male",2017
22677,"Black/African-American","Female",2011
22679,"White","Female",2015
22680,"Asian","Female",2013
22681,"White","Female",2017
22682,"White","Female",2017
22683,"White","Male",2011
22685,"No Data","Male",2010
22686,"Black/African-American","Female",2012
22688,"White","Male",2015
22689,"White","Female",2016
22692,"No Data","Male",2010
22693,"White","Female",2014
22694,"White","Female",2015
22696,"White","Female",2017
22697,"White","Male",2016
22698,"No Data","Male",2016
22699,"Black/African-American","Female",2014
22702,"White","Female",2011
22705,"Black/African-American","Female",2010
22707,"White","Female",2013
22711,"White","Female",2010
22712,"Black/African-American","Female",2013
22713,"White","Female",2014
22714,"White","Female",2016
22715,"Black/African-American","Female",2010
22716,"White","Female",2013
22717,"Black/African-American","Female",2011
22719,"No Data","Female",2012
22720,"No Data","Female",2012
22724,"White","Male",2010
22725,"No Data","Female",2010
22726,"Black/African-American","Male",2011
22727,"Black/African-American","Female",2017
22728,"No Data","Female",2016
22729,"White","Male",2016
22730,"No Data","Male",2013
22731,"Black/African-American","Female",2010
22733,"White","Male",2013
22734,"Biracial/Multiracial","Female",2011
22736,"White","Female",2015
22741,"No Data","Male",2017
22742,"White","Female",2013
22743,"White","Female",2011
22744,"No Data","Female",2011
22745,"Black/African-American","Male",2013
22748,"White","Male",2011
22749,"Black/African-American","Female",2011
22750,"Black/African-American","Female",2012
22752,"White","Female",2013
22753,"Black/African-American","Male",2010
22754,"Biracial/Multiracial","Female",2017
22755,"Black/African-American","Male",2015
22757,"No Data","Female",2014
22758,"White","Male",2016
22759,"No Data","Male",2016
22760,"White","Male",2015
22762,"Black/African-American","Female",2011
22763,"Black/African-American","Male",2015
22765,"No Data","Female",2013
22766,"Black/African-American","Female",2010
22768,"No Data","Female",2016
22769,"White","Female",2011
22771,"White","Male",2012
22772,"White","Male",2017
22775,"White","Female",2011
22776,"White","Female",2011
22777,"No Data","Male",2015
22779,"Black/African-American","Male",2016
22780,"No Data","Female",2015
22781,"No Data","Female",2016
22783,"White","Female",2015
22787,"Black/African-American","Male",2013
22788,"Black/African-American","Female",2011
22789,"No Data","Male",2010
22790,"Black/African-American","Male",2010
22791,"White","Female",2016
22792,"No Data","Male",2015
22793,"No Data","Female",2016
22795,"White","Female",2014
22796,"White","Female",2013
22798,"White","Female",2011
22804,"Black/African-American","Female",2010
22805,"White","Male",2016
22806,"No Data","Male",2013
22807,"Black/African-American","Male",2011
22809,"White","Male",2010
22810,"White","Female",2010
22811,"White","Female",2011
22812,"Biracial/Multiracial","Male",2015
22813,"Black/African-American","Female",2017
22818,"Black/African-American","Male",2017
22819,"No Data","Male",2013
22820,"White","Male",2011
22822,"White","Female",2010
22824,"White","Female",2010
22826,"White","Female",2014
22827,"No Data","Female",2011
22829,"White","Female",2015
22832,"White","Male",2012
22833,"Black/African-American","Female",2015
22836,"Biracial/Multiracial","Male",2015
22838,"Black/African-American","Female",2016
22841,"White","Female",2012
22843,"No Data","Female",2016
22844,"No Data","Female",2015
22845,"White","Male",2013
22846,"White","Female",2010
22847,"White","Female",2010
22848,"Black/African-American","Female",2013
22849,"Black/African-American","Male",2016
22851,"White","Male",2016
22852,"Black/African-American","Male",2016
22853,"Black/African-American","Female",2015
22854,"Black/African-American","Male",2012
22855,"White","Female",2015
22858,"White","Female",2014
22859,"White","Male",2015
22860,"White","Female",2010
22862,"White","Female",2013
22865,"White","Female",2011
22866,"White","Female",2011
22868,"White","Male",2017
22871,"White","Female",2011
22872,"Black/African-American","Female",2010
22874,"Black/African-American","Female",2016
22875,"White","Female",2010
22877,"Black/African-American","Female",2014
22878,"Black/African-American","Female",2012
22879,"No Data","Male",2013
22881,"White","Male",2016
22882,"Black/African-American","Male",2014
22883,"Black/African-American","Female",2010
22886,"White","Male",2011
22887,"Black/African-American","Male",2016
22890,"White","Female",2016
22891,"No Data","Female",2017
22892,"White","Male",2011
22893,"Black/African-American","Male",2016
22894,"No Data","Female",2016
22897,"Asian","Male",2013
22899,"Black/African-American","Male",2012
22902,"Black/African-American","Female",2010
22903,"No Data","Male",2012
22906,"White","Male",2013
22907,"Black/African-American","Female",2013
22908,"Black/African-American","Female",2017
22909,"White","Female",2016
22910,"Black/African-American","Female",2011
22911,"No Data","Male",2011
22912,"White","Male",2012
22914,"No Data","Male",2012
22915,"Black/African-American","Female",2016
22916,"Black/African-American","Male",2011
22917,"White","Male",2017
22918,"Biracial/Multiracial","Male",2014
22920,"White","Female",2012
22921,"Black/African-American","Female",2010
22922,"Black/African-American","Female",2010
22923,"White","Female",2016
22927,"White","Male",2015
22928,"White","Male",2015
22930,"Black/African-American","Female",2010
22932,"White","Female",2010
22933,"White","Female",2016
22934,"Black/African-American","Female",2012
22935,"White","Female",2016
22938,"White","Female",2014
22939,"White","Male",2010
22941,"Black/African-American","Female",2017
22942,"White","Female",2012
22945,"Biracial/Multiracial","Female",2017
22946,"Black/African-American","Female",2016
22947,"White","Female",2017
22949,"White","Female",2012
22950,"Black/African-American","Male",2010
22951,"White","Female",2016
22952,"Black/African-American","Female",2010
22953,"White","Female",2012
22954,"Black/African-American","Female",2011
22955,"White","Female",2015
22956,"Black/African-American","Male",2010
22957,"White","Male",2011
22958,"Asian","Female",2010
22959,"Black/African-American","Female",2010
22960,"White","Female",2011
22962,"White","Female",2010
22963,"White","Male",2015
22966,"White","Male",2015
22967,"White","Female",2015
22968,"No Data","Male",2011
22970,"White","Male",2012
22972,"Black/African-American","Male",2014
22973,"Black/African-American","Male",2010
22974,"Black/African-American","Male",2015
22976,"Black/African-American","Female",2010
22979,"Black/African-American","Female",2011
22980,"Black/African-American","Female",2015
22981,"Black/African-American","Female",2014
22983,"White","Female",2012
22987,"Black/African-American","Male",2011
22988,"White","Female",2015
22989,"Black/African-American","Female",2010
22990,"Black/African-American","Male",2011
22992,"Black/African-American","Male",2013
22994,"White","Male",2015
22995,"Black/African-American","Female",2011
22996,"White","Male",2010
22999,"White","Female",2016
23001,"White","Female",2010
23002,"Black/African-American","Female",2017
23003,"Black/African-American","Female",2015
23004,"White","Female",2010
23006,"Black/African-American","Male",2016
23007,"No Data","Female",2015
23008,"White","Male",2010
23012,"White","Female",2013
23013,"Black/African-American","Male",2013
23014,"White","Male",2015
23015,"White","Female",2011
23016,"No Data","Female",2013
23017,"Black/African-American","Female",2016
23019,"White","Female",2010
23020,"White","Female",2013
23021,"White","Female",2011
23022,"White","Male",2012
23024,"White","Female",2013
23026,"White","Female",2011
23027,"No Data","Female",2011
23029,"No Data","Female",2011
23030,"No Data","Female",2011
23031,"Black/African-American","Female",2012
23032,"White","Male",2017
23034,"White","Female",2011
23035,"White","Female",2014
23037,"Black/African-American","Female",2014
23038,"Black/African-American","Female",2016
23039,"White","Female",2011
23042,"White","Female",2014
23044,"Black/African-American","Female",2010
23045,"White","Male",2016
23046,"White","Female",2010
23047,"Black/African-American","Male",2017
23049,"White","Male",2015
23053,"White","Male",2014
23054,"White","Male",2015
23055,"White","Male",2016
23057,"No Data","Female",2014
23058,"Black/African-American","Female",2013
23060,"Black/African-American","Female",2013
23061,"White","Female",2015
23064,"White","Male",2017
23065,"White","Female",2010
23067,"No Data","Female",2017
23068,"White","Male",2011
23069,"Asian","Male",2011
23070,"Black/African-American","Female",2013
23071,"White","Male",2017
23073,"Black/African-American","Male",2010
23074,"No Data","Female",2011
23075,"Black/African-American","Male",2011
23077,"Black/African-American","Female",2017
23078,"White","Male",2017
23080,"Black/African-American","Female",2015
23081,"White","Female",2012
23082,"White","Female",2010
23083,"White","Male",2011
23084,"No Data","Male",2015
23090,"Black/African-American","Female",2010
23091,"No Data","Female",2010
23092,"White","Female",2011
23093,"White","Female",2016
23094,"White","Female",2017
23095,"White","Male",2015
23096,"Black/African-American","Male",2010
23097,"White","Male",2016
23099,"White","Female",2010
23100,"White","Female",2010
23102,"Black/African-American","Female",2014
23105,"Black/African-American","Female",2013
23106,"White","Female",2010
23107,"Black/African-American","Male",2013
23109,"No Data","Female",2016
23110,"No Data","Female",2017
23111,"Black/African-American","Female",2012
23112,"Black/African-American","Female",2017
23114,"White","Male",2011
23115,"Black/African-American","Female",2011
23116,"White","Female",2014
23119,"No Data","Female",2016
23121,"Black/African-American","Female",2014
23122,"Black/African-American","Female",2010
23124,"White","Female",2013
23125,"Black/African-American","Male",2014
23126,"Black/African-American","Male",2010
23127,"White","Female",2012
23128,"White","Female",2010
23129,"White","Female",2013
23130,"Black/African-American","Female",2015
23131,"White","Female",2010
23132,"White","Male",2016
23133,"No Data","Female",2015
23134,"No Data","Male",2015
23135,"No Data","Female",2014
23136,"Black/African-American","Female",2015
23137,"American Indian/Alaskan Native","Female",2016
23138,"Black/African-American","Female",2014
23139,"Black/African-American","Female",2013
23140,"Black/African-American","Female",2010
23141,"White","Female",2011
23143,"Black/African-American","Female",2011
23144,"No Data","Female",2017
23145,"White","Female",2010
23146,"White","Male",2012
23147,"No Data","Male",2014
23150,"White","Male",2011
23151,"White","Male",2017
23152,"Black/African-American","Female",2010
23154,"White","Male",2016
23155,"White","Female",2011
23156,"Black/African-American","Male",2016
23158,"Black/African-American","Female",2010
23159,"White","Female",2011
23160,"Black/African-American","Male",2010
23161,"No Data","Female",2017
23162,"White","Female",2016
23163,"No Data","Male",2011
23164,"Black/African-American","Female",2016
